xP2O5,yP2O5,xK2O,yK2O,xN,yN
1.58011049723757,0.001017397177393,1.46141437136754,0.000330202556203,0.576659951732248,0.000247414760954
2.87292817679558,0.000843819063764,1.4604935645974,0.000505314455995,1.4395755629575,0.000556683212146
3.87845303867403,0.002202730709577,2.17818570802569,0.000535359287842,2.44535971438259,0.0008040979731
5.02762430939226,0.002369914829854,3.03929350590362,0.000594761339363,3.59530885374075,0.000865951663338
6.1767955801105,0.002537098950132,3.32566441141783,0.000741031728609,4.60187087380577,0.001051512734053
7.32596685082873,0.003555248362037,3.68381987805438,0.000887388069376,5.32088078664459,0.001298927495007
9.19337016574585,0.003720551896035,4.40089815030256,0.00103417416775,6.32718351716297,0.001484488565722
11.3480662983425,0.003714910137196,4.54400686916216,0.001121902020689,7.76494405329397,0.001670049636438
20.3977900552486,0.003861407808395,5.11797642255076,0.001180960266124,8.62760037497257,0.00197931808763
22.121546961326,0.003856894401324,5.97877728483864,0.00129873295091,9.6341623950376,0.002164879158345
23.5580110497238,0.003853133228764,6.40871731259752,0.001445175243198,10.0661387797435,0.002412293919299
24.9944751381215,0.004530144289507,7.412626893745,0.001650675780922,11.2155693400084,0.002659708680253
26.4309392265193,0.005036962291923,7.6989977992592,0.001796946170168,11.7914514231007,0.002721562370491
27.7237569060773,0.005373963353271,8.27235348146771,0.001972745682131,12.6548856134192,0.003030830821683
29.0165745856354,0.006051350531269,9.42044605603994,0.002061676856371,13.3749326844446,0.003401952963114
30.5966850828729,0.006047213241453,9.70666349375912,0.002237132562248,14.0944611763767,0.003834928794783
32.1767955801105,0.006553655126614,10.998171722781,0.002355420956162,14.8139896683088,0.004144197245975
33.7569060773481,0.007060097011775,11.4285721539249,0.002414307298555,14.9584139457885,0.004453465697167
36.3425414364641,0.007223519959493,12.1454969583781,0.002590278713561,15.3911681991344,0.004639026767883
37.9226519337017,0.007219382669678,12.4323282672774,0.002648993152911,16.1109559806131,0.005072002599552
39.5027624309392,0.007725824554839,13.2932825973603,0.002737580521065,16.9746494604783,0.005443124740982
41.2265193370166,0.008231890322744,13.5804208418496,0.002737924327151,17.5507908331173,0.005876100572651
43.6685082872928,0.008736075504369,14.0099004662234,0.002971922569335,18.5576121427289,0.006247222714082
45.3922651933702,0.009242141272274,14.4004538829625,0.003024275851217,19.4205277539542,0.006556491165274
47.4033149171271,0.010428227038969,14.8471133743903,0.003024810660684,19.7096355984602,0.006803905926228
48.9834254143646,0.010764475865804,15.2296233274982,0.003090125327981,20.1413526936195,0.007236881757897
50.8508287292818,0.011440358574779,15.4209124080067,0.003116297035711,21.1484332927778,0.007422442828612
52.7182320441989,0.011775855167102,16.3138903513178,0.003182222913827,22.2986417216826,0.007793564970043
54.4419889502762,0.012452113993333,15.9311757744832,0.00315582200204,23.4478129924008,0.008040979730996
56.1657458563536,0.012787986702912,16.3776988500932,0.00318229931518,24.7408899615055,0.008040979730996
57.7458563535912,0.013805007763049,16.9516342995274,0.003247843186534,26.0334483515168,0.008102833421235
59.1823204419889,0.013971439648815,17.3344170842709,0.003261272846485,28.3317908929533,0.008040979730996
60.9060773480663,0.013966926241744,17.9084889495229,0.003300874214166,29.6251271516046,0.008040979730996
62.6298342541437,0.013962412834672,18.227463235491,0.003314227472764,31.0613319504558,0.008164687111473
63.9226519337016,0.013278255546066,18.6101096044168,0.003353599636388,32.9284759758262,0.008102833421235
65.2154696132597,0.012934484374112,19.2478535526263,0.003419219909095,34.3659772224106,0.008040979730996
66.5082872928177,0.012250327085506,18.9925513496158,0.003431885555521,35.6587949019686,0.00828839449195
68.0883977900552,0.01224618979569,19.8857339166537,0.003458897678128,37.3828110975926,0.00828839449195
70.5303867403315,0.011388830510711,20.396133698948,0.003472480140784,38.675369487604,0.008350248182189
91.0718232044199,0.011335045743108,20.9064652733335,0.003499033855276,39.8248000478688,0.00828839449195
92.2209944751381,0.010991650688409,21.5445502610875,0.003499797868801,41.1176177274269,0.008350248182189
93.0828729281768,0.010478814809896,22.1187585421573,0.003513456732809,42.1234018788519,0.008350248182189
95.2375690607735,0.00996259387608,22.5654180335851,0.003513991542276,43.2725731495702,0.008412101872427
96.8176795580111,0.009788263527939,23.0759542316973,0.003501631501259,44.4217444202884,0.008412101872427
98.3977900552486,0.00876296788817,23.5865586377183,0.003476300208406,45.4267507030736,0.008412101872427
101.414364640884,0.007904104134167,23.9057375474131,0.003450739711495,47.1502483196043,0.00828839449195
103.85635359116,0.007897710140816,24.7991929460866,0.003425866826757,48.873745936135,0.008226540801712
105.723756906077,0.007892820616488,25.2459206454234,0.003413430384387,49.8787522189202,0.008164687111473
108.453038674033,0.008396253563602,25.7564568435355,0.003401070343371,51.1713106089315,0.008040979730996
110.895027624309,0.007879280395274,26.2031163349633,0.003401605152838,52.8953268045555,0.007979126040758
112.475138121547,0.007194370872156,26.5859673276158,0.003402063560952,54.7627301194726,0.008040979730996
114.773480662983,0.006337387704433,26.9054190689462,0.003324618056696,56.3428406167102,0.008040979730996
116.497237569061,0.005822295122385,27.2882700615986,0.003325076464811,58.0665975227876,0.008040979730996
117.933701657459,0.004627182541546,28.0539038389946,0.003338964532876,59.5035801902786,0.008040979730996
119.513812154696,0.003772079960103,28.5004951225135,0.00335247059418,60.9416000159563,0.008164687111473
121.237569060774,0.00342718043638,28.9471546139414,0.003353005403647,61.9489399046612,0.008535809252904
,,29.5211582712844,0.003405578023164,62.9557612142729,0.008968785084573
,,29.903941056028,0.003419007683116,64.106488222271,0.009278053535765
,,30.6054935030129,0.003484704357174,64.6826295949099,0.009649175677196
,,31.2114696176526,0.003524343925532,65.5471009434151,0.010020297818626
,,31.3387455756589,0.003589352987419,66.8414743602529,0.010638834721011
,,31.7850640275423,0.003654744056068,67.705945708758,0.011009956862441
,,31.976148484324,0.003719829519307,68.5688613199832,0.011628493764826
,,32.2949863544743,0.003759125281578,69.5759419191416,0.011875908525779
,,32.2949863544743,0.003759125281578,70.7266689271396,0.01224703066721
,,32.4862072270738,0.003798268241145,71.5901031174581,0.012618152808641
,,32.8047722655886,0.003889449010762,72.8842172447494,0.012989274950071
,,33.1872822186965,0.003954763678058,74.7531762969464,0.013298543401263
,,33.3146945925206,0.003993830236272,75.7589604483715,0.013669665542694
,,33.5057108413934,0.004071886951348,77.1959431158625,0.013731519232932
,,33.8242758799082,0.004163067720965,78.3456329656741,0.013855226613409
,,34.1429773342407,0.004228305986909,79.7820970540719,0.013978933993886
,,34.6528996611728,0.00433268721242,81.5053353810559,0.013978933993886
,,34.8438477021367,0.004423715179332,83.2283144184933,0.013855226613409
,,35.0349321589184,0.004488800642571,84.2328021221852,0.013669665542694
,,35.3534971974331,0.004579981412188,85.2378084049704,0.01342225078174
,,35.6719258201301,0.004697104685478,86.6732353351816,0.013298543401263
,,35.7992017781364,0.004762113747365,88.2523086742326,0.01305112864031
,,36.1179032324689,0.004827352013309,89.6877356044438,0.012803713879356
,,36.3727279801171,0.004905485129737,90.6932604663223,0.012556299118402
,,36.7551015174073,0.004996742300706,91.8424317370405,0.012556299118402
,,36.946185974189,0.005061827763946,93.2788958254383,0.012556299118402
,,37.2005332664749,0.005230759643229,94.140774278477,0.012556299118402
,,37.4551533903964,0.005347806515166,95.7211440652612,0.012556299118402
,,38.2200368807945,0.005504378353432,97.1578674432056,0.012618152808641
,,37.7739912605468,0.005387102277437,98.1636515946307,0.012680006498879
,,38.5064930461949,0.005634434677882,99.1691764565092,0.012741860189117
,,38.5060837987415,0.0057122621889,100.174960607934,0.012741860189117
,,38.6970318397054,0.005803290155812,101.178929732533,0.012803713879356
,,38.8880480885782,0.005881346870888,101.466222550212,0.012432591737925
,,39.079064337451,0.005959403585964,102.182380278038,0.012432591737925
,,39.4930692924933,0.006102583964955,102.899315874504,0.011937762216018
,,39.8115661230991,0.006206735986408,104.046931407942,0.011628493764826
,,40.1938032445714,0.00632393566105,104.763607714861,0.011257371623395
,,40.6397806569103,0.006454182988881,105.480802600874,0.010886249481964
,,40.3844102459909,0.006479819887144,106.053573209406,0.010638834721011
,,40.7348795338933,0.006571038857438,106.770508805872,0.010205858889342
,,40.7980741614886,0.006687856525318,107.774477930471,0.009896590438149
,,41.0530353249546,0.006740047138073,108.060733589964,0.009525468296719
,,41.1165709920944,0.006792008546771,108.634282067136,0.009278053535765
,,41.3713275318338,0.006883112915035,109.350439794962,0.009030638774811
,,41.5623437807066,0.006961169630111,110.067116101881,0.008535809252904
,,41.7531554058527,0.007078140100696,110.64014599996,0.008164687111473
,,41.9438988230899,0.007208081823117,111.0695294892,0.007793564970043
,,42.1987917786471,0.007273243687709,,
,,42.4536847342042,0.007338405552301,,
,,42.5171521934351,0.007403338212835,,
,,42.8354444003142,0.007546403989798,,
,,42.9625839425027,0.007637355555357,,
,,43.2807397335641,0.007806363835993,,
,,43.4717559824369,0.007884420551068,,
,,43.5349506100322,0.008001238218948,,
,,43.6616809047673,0.008170017295526,,
,,43.7889568627736,0.008235026357413,,
,,43.9158235733266,0.008377862930318,,
,,44.5844486522903,0.008638090181247,,
,,44.3297603204599,0.008534014561146,,
,,44.1389486953138,0.008417044090561,,
,,44.71151998657,0.008742012998643,,
,,44.902399819625,0.008846012217391,,
,,44.9019223642627,0.008936810980246,,
,,45.220078155324,0.009105819260881,,
,,45.6664648151163,0.009158239077694,,
,,45.7929222782158,0.009378903161618,,
,,46.1749547759614,0.009535016591769,,
,,46.2384222351923,0.009599949252303,,
,,46.4609334859995,0.009755871679074,,
,,46.7154171941032,0.009898861054684,,
,,46.9696962784802,0.010080764185803,,
,,47.2879202774504,0.010236801214602,,
,,47.3513195287725,0.010314705126973,,
,,47.8914409073698,0.01074340584907,,
,,47.573557947944,0.010522512561089,,
,,47.7007656980414,0.010600492874812,,
,,48.0187168653761,0.010808414910956,,
,,48.2726549102086,0.011055174301258,,
,,48.2732005734798,0.010951404286567,,
,,48.6551648633165,0.011120488968554,,
,,48.8778807378504,0.011237497639815,,
,,48.9410753654457,0.011354315307695,,
,,49.0045428246766,0.01141924796823,,
,,49.3227668236468,0.011575284997029,,
,,49.3860978670599,0.011666160161236,,
,,49.8951334911763,0.01193916766062,,
,,49.6406497830726,0.01179617828501,,
,,49.7039808264857,0.011887053449217,,
,,50.0215227463669,0.01217280299638,,
,,50.3401559927905,0.01225101251416,,
,,51.0412309844132,0.012407507951074,,
,,51.4233998979766,0.012537678877552,,
,,52.5070530506161,0.012746517729926,,
,,53.0160886747325,0.01301952522931,,
,,52.9522119680482,0.013032420079794,,
,,53.2070367156964,0.013110553196222,,
,,54.1634139103296,0.013254382986709,,
,,54.2271542011961,0.013267430639898,,
,,54.4819107409355,0.013358535008162,,
,,55.1193136496005,0.013489011540051,,
,,55.5336596441873,0.01356733565986,,
,,56.2988841741298,0.013659051238944,,
,,57.0003684132059,0.013737719164839,,
,,58.4032004755402,0.013920997520302,,
,,58.0844990212077,0.013855759254358,,
,,58.9135320499257,0.013947551234795,,
,,59.8069874485992,0.013922678350056,,
,,60.4447313968087,0.013988298622762,,
,,62.9332628490496,0.013991278275507,,
,,61.7206967485902,0.01402874040532,,
,,61.2102969662958,0.014015157942664,,
,,62.2952460692044,0.013977543010147,,
,,63.4446175420685,0.013823263212454,,
,,63.8914816572231,0.013784884266412,,
,,64.27467368942,0.013720486415344,,
,,64.6577293057991,0.01368203106795,,
,,65.3281277903943,0.013605005771132,,
,,65.6793473652946,0.013553540971225,,
,,65.6793473652946,0.013553540971225,,
,,65.8073054023899,0.013488837514748,,
,,66.1907020583136,0.013385525908171,,
,,66.3190693428623,0.013242994940676,,
,,66.7016475038791,0.013295338356136,,
,,67.1806887000569,0.013205112603425,,
,,68.1385664686859,0.013063574853511,,
,,68.5850895442959,0.013090052166651,,
,,68.9683497844018,0.013012683063747,,
,,69.096376029406,0.012935008355433,,
,,69.4792952299673,0.012922495511712,,
,,70.2777881674756,0.012754824254744,,
,,71.3955964304965,0.012535649997193,,
,,70.8205696545199,0.012677646155221,,
,,71.5876357980028,0.012419137934723,,
,,72.8666022977758,0.01188884463648,,
,,72.4178283611721,0.012290418633941,,
,,72.9287738067376,0.012200231081905,,
,,73.0570728833774,0.012070671366246,,
,,73.696180989765,0.011876866602225,,
,,74.1437953919174,0.011695803885982,,
,,74.9103158721291,0.011541065680175,,
,,74.911066159127,0.011398381909975,,
,,75.7413269302051,0.011256691357356,,
,,75.5510609683302,0.01103595087208,,
,,75.9339801688915,0.011023438028358,,
,,76.1895552035377,0.010958887374586,,
,,76.3816627789529,0.010829404060279,,
,,76.8923353928828,0.01079110151559,,
,,77.4036218779928,0.010636057704373,,
,,77.4992664182471,0.010649143558238,,
,,77.5008352001518,0.010350804766,,
,,77.9477675232152,0.010299454568122,,
,,78.9053724602086,0.010209801825554,,
,,79.0333304973039,0.010145098369077,,
,,79.7997145616978,0.010016302666942,,
,,81.0439802878182,0.010017792493315,,
,,80.7254152493034,0.009926611723698,,
,,81.2354739920533,0.010005050445536,,
,,81.618802440068,0.009914710090795,,
,,82.0646434365891,0.010070899922299,,
,,82.57463397143,0.010162309895974,,
,,82.8291858874427,0.010292328019747,,
,,83.211423008915,0.010409527694389,,
,,83.7850856267135,0.010526956573089,,
,,84.0392282952728,0.010734802207881,,
,,84.3582025812409,0.01074815546648,,
,,84.8679884923552,0.010878479195663,,
,,85.1861442834165,0.011047487476298,,
,,85.3769559085626,0.011164457946883,,
,,85.6315760324841,0.01128150481882,,
,,86.0139495697743,0.01137276198979,,
,,86.1410891119628,0.01146371355535,,
,,86.3638049864966,0.011580722226611,,
,,86.3632593232254,0.011684492241302,,
,,86.5542073641894,0.011775520208214,,
,,86.8088956960198,0.011879595828315,,
,,87.2546684846319,0.012048756911655,,
,,87.5092886085535,0.012165803783592,,
,,87.9226114845067,0.012438696680947,,
,,87.9228161082334,0.012399782925438,,
,,88.1772316084282,0.012555743552885,,
,,88.4321245639854,0.012620905417476,,
,,88.7504849787734,0.012750999942603,,
,,88.8763967786017,0.013075434041217,,
,,88.9410919801928,0.012906884168697,,
,,89.5140043109935,0.013166996817596,,
,,89.7050887677752,0.013232082280836,,
,,90.0867802259763,0.013453051970169,,
,,90.4050042249466,0.013609088998968,,
,,90.9149265518786,0.013713470224479,,
,,91.0415886387049,0.013895220552893,,
,,91.5513063419102,0.014038515533913,,
,,92.1250371676177,0.014142973160776,,
,,92.50727428909,0.014260172835418,,
,,92.6345502470963,0.014325181897305,,
,,92.8892385789267,0.014429257517406,,
,,93.7816708589667,0.014598953410213,,
,,93.3985470346787,0.014650380009444,,
,,94.386555647064,0.014846133007953,,
,,94.3862828154284,0.014898018015298,,
,,94.8326012673117,0.014963409083947,,
,,95.4059910534747,0.015132722969993,,
,,95.7245560919894,0.01522390373961,,
,,96.0435303779576,0.015237256998208,,
,,96.6809332866226,0.015367733530096,,
,,98.2107002674188,0.015680877206628,,
,,99.8059127368039,0.015682787240439,,
,,96.9039219927921,0.015432857194012,,
,,97.1586785325314,0.015523961562276,,
,,98.2108366832366,0.015654934702956,,
,,98.338726512423,0.015603202498315,,
,,99.1680323727766,0.015643109471406,,
,,100.763926921251,0.015515306986853,,
,,101.593983068602,0.015412530189743,,
,,102.55254291632,0.015141279921466,,
,,102.871926449742,0.015076805669046,,
,,102.71322369771,0.014920959643628,,
,,102.969003356083,0.014817495234347,,
,,103.289000760684,0.014636279715399,,
,,103.608929957377,0.014468035448289,,
,,103.736887994472,0.014403331991811,,
,,103.928722738252,0.01432573368485,,
,,104.184570604534,0.014209298023733,,
,,104.504840840771,0.01397619749744,,
,,104.569331418635,0.013846561380428,,
,,104.697289455731,0.013781857923951,,
,,104.698107950637,0.013626202901914,,
,,104.954024024828,0.01349679598896,,
,,105.338102759841,0.01326377186402,,
,,105.626332330872,0.013056575640723,,
,,105.754494991694,0.012952958428737,,
,,105.883339731605,0.012719628698387,,
,,106.427894624281,0.012305198051118,,
,,106.234968553959,0.012590336387461,,
,,106.363608670144,0.01239592041262,,
,,105.916130683809,0.01255104062519,,
,,106.427553584737,0.0123700543103,,
,,106.62041144715,0.012097887225793,,
,,106.939931396389,0.012007470469701,,
,,107.292515129467,0.011696580633066,,
,,107.419722879565,0.011774560946789,,
,,107.675843577482,0.011606240278325,,
,,107.676321032844,0.011515441515471,,
,,107.454491861126,0.011229806570336,,
,,108.124685721995,0.011191695029028,,
,,108.510128615185,0.01069924586736,,
,,108.86107535845,0.010699666074798,,
,,108.827670535067,0.010984995414522,,
,,107.550750272561,0.011126151157674,,
,,108.125777048537,0.010984154999646,,
,,108.573050411145,0.010867948542585,,
,,109.084609727891,0.010661019724022,,
,,109.373112130558,0.01040193849338,,
,,109.182505129139,0.010246054267286,,
,,109.438080163785,0.010181503613514,,
,,109.6301877392,0.010052020299208,,
,,110.205760178448,0.009806254126488,,
,,109.919576844683,0.009624312794692,,
,,109.793051173675,0.009416619962605,,
,,110.112434707096,0.009352145710185,,
,,110.719843187823,0.009119388989979,,
,,110.624948934566,0.008963619365913,,
,,111.072222297174,0.008847412908853,,
,,111.042296077145,0.008471208404921,,
,,111.424123951164,0.008666235590582,,
,,111.488819152755,0.008497685718061,,
